On	On	Ok
juba	juba	Ok
traditsiooniks	traditsiooniks	Ok
saamas	saamas	Ok
,	,	Punct
et	et	Ok
Eesti	Eesti	Name
Lennuakadeemia	Lennuakadeemia	Name
üliõpilased	üliõpilased	Ok
saavad	saavad	Ok
kevadel	kevadel	Ok
enda	enda	Ok
julguse	julguse	Ok
proovile	proovile	Ok
panna	panna	Ok
ning	ning	Ok
teha	teha	Ok
oma	oma	Ok
esimesed	esimesed	Ok
langevarjuhüpped	langevarjuhüpped	Ok
.	.	Punct
Nii	Nii	Ok
ka	ka	Ok
sel	sel	Ok
aastal	aastal	Ok
.	.	Punct
Meeldivaks	Meeldivaks	Ok
üllatuseks	üllatuseks	Ok
oli	oli	Ok
,	,	Punct
et	et	Ok
huvilisi	huvilisi	Ok
on	on	Ok
väga	väga	Ok
palju	palju	Ok
ning	ning	Ok
sel	sel	Ok
aastal	aastal	Ok
hüppab	hüppab	Ok
esmakordselt	esmakordselt	Ok
lennukist	lennukist	Ok
välja	välja	Ok
lausa	lausa	Ok
kolm	kolm	Ok
kursusetäit	kursusetäit	Ok
hulljulgeid	hulljulgeid	Ok
.	.	Punct
Langevari	Langevari	Ok
sobib	sobib	Ok
selga	selga	Ok
nagu	nagu	Ok
valatult	valatult	Ok
.	.	Punct
Esimene	Esimene	Ok
teooriakoolitus	teooriakoolitus	Ok
toimus	toimus	Ok
19.	19.	Ok
aprillil	aprillil	Ok
Ülenurmel	Ülenurmel	Name
.	.	Punct
Järgmised	Järgmised	Ok
koolitused	koolitused	Ok
on	on	Ok
kavas	kavas	Ok
26.	26.	Ok
aprillil	aprillil	Ok
ja	ja	Ok
3.	3.	Ok
mail	mail	Ok
.	.	Punct
Hüppajatele	Hüppajatele	Ok
saab	saab	Ok
kaasa	kaasa	Ok
elama	elama	Ok
tulla	tulla	Ok
juba	juba	Ok
järgmisel	järgmisel	Ok
nädalavahetusel	nädalavahetusel	Ok
,	,	Punct
28.-29.	28.-29.	Word_w_Punct
aprillil	aprillil	Ok
Koigi	Koigi	Name
lennuväljale	lennuväljale	Ok
.	.	Punct
Esimesest	Esimesest	Ok
koolitusest	koolitusest	Ok
võttis	võttis	Ok
osa	osa	Ok
11	11	Ok
esmahüppajat	esmahüppajat	Ok
.	.	Punct
Sealhulgas	Sealhulgas	Ok
meie	meie	Ok
kõik	kõik	Ok
kuus	kuus	Ok
Erasmuse	Erasmusi	Spell_Unknown_Gen
tudengit	tudengit	Ok
.	.	Punct
Lisaks	Lisaks	Ok
tulid	tulid	Ok
mälu	mälu	Ok
värskendama	värskendama	Ok
ka	ka	Ok
paar	paar	Ok
üliõpilast	üliõpilast	Ok
,	,	Punct
kel	kel	Ok
soov	soov	Ok
taas	taas	Ok
töötavast	töötavast	Ok
lennukist	lennukist	Ok
väljuda	väljuda	Ok
.	.	Punct
Koolitus	Koolitus	Ok
kestis	kestis	Ok
ligikaudu	ligikaudu	Ok
3	3	Ok
ja	ja	Ok
pool	pool	Ok
tundi	tundi	Ok
ning	ning	Ok
kõik	kõik	Ok
said	said	Ok
proovida	proovida	Ok
,	,	Punct
mis	mis	Ok
tunne	tunne	Ok
on	on	Ok
varju	varju	Ok
seljas	seljas	Ok
kanda	kanda	Ok
,	,	Punct
kuidas	kuidas	Ok
tehakse	tehakse	Ok
daisy	daisy	Ok
chaini	chaini	Ok
ning	ning	Ok
näha	näha	Ok
seda	seda	Ok
,	,	Punct
mida	mida	Ok
õhus	õhus	Ok
olles	olles	Ok
keegi	keegi	Ok
näha	näha	Ok
ei	ei	Ok
soovi	soovi	Ok
–	-	Punct
varuvarju	varuvarju	Ok
.	.	Punct
Kui	Kui	Ok
oled	oled	Ok
juba	juba	Ok
hüpanud	hüpanud	Ok
ja	ja	Ok
soovid	soovid	Ok
taas	taas	Ok
adrenaliinisüsti	adrenaliinisüsti	Ok
,	,	Punct
siis	siis	Ok
on	on	Ok
võimalik	võimalik	Ok
põhitõed	põhitõed	Ok
meelde	meelde	Ok
tuletada	tuletada	Ok
koos	koos	Ok
koolikaaslastega	koolikaaslastega	Ok
26.	26.	Ok
aprillil	aprillil	Ok
ja	ja	Ok
3.	3.	Ok
mail	mail	Ok
.	.	Punct
Anna	Anna	Ok
endast	endast	Ok
ainult	ainult	Ok
teada	teada	Ok
