Dell	Dell	Name
,	,	Punct
maailma	maailma	Ok
suuruselt	suuruselt	Ok
teine	teine	Ok
personaalarvutite	personaalarvutite	Ok
tootja	tootja	Ok
teatas	teatas	Ok
eelmise	eelmise	Ok
aasta	aasta	Ok
septembris	septembris	Ok
,	,	Punct
et	et	Ok
ta	ta	Ok
jõuab	jõuab	Ok
keskkonna	keskkonna	Ok
vallas	vallas	Ok
nn	nn	Abbrev
süsinikneutraalsele	süsinikneutraalsele	Ok
(	(	Punct
carbon	carbon	Abbrev
neutral	neutral	Abbrev
)	)	Punct
tasemele	tasemele	Ok
2008.	2008.	Ok
aasta	aasta	Ok
lõpuks	lõpuks	Ok
.	.	Punct
Selle	Selle	Ok
nädala	nädala	Ok
kolmapäeval	kolmapäeval	Ok
teatas	teatas	Ok
firma	firma	Ok
,	,	Punct
et	et	Ok
nad	nad	Ok
jõuavad	jõuavad	Ok
eesmärgini	eesmärgini	Ok
koguni	koguni	Ok
viis	viis	Ok
kuud	kuud	Ok
enne	enne	Ok
tähtaega	tähtaega	Ok
,	,	Punct
vahendas	vahendas	Ok
Reuters	Reuters	Name
.	.	Punct
Elektrienergia	Elektrienergia	Ok
hulk	hulk	Ok
,	,	Punct
mida	mida	Ok
Dell	Dell	Name
saab	saab	Ok
rohelise	rohelise	Ok
energia	energia	Ok
(	(	Punct
näiteks	näiteks	Ok
tuule-	tuule-	Ok
ja	ja	Ok
päikeseenergia	päikeseenergia	Ok
)	)	Punct
vahendajatelt	vahendajatelt	Ok
,	,	Punct
on	on	Ok
2004.	2004.	Ok
aastast	aastast	Ok
alates	alates	Ok
kasvanud	kasvanud	Ok
enam	enam	Ok
kui	kui	Ok
.	.	Punct
2004.	2004.	Ok
aasta	aasta	Ok
seisuga	seisuga	Ok
võis	võis	Ok
rääkida	rääkida	Ok
12	12	Ok
miljonist	miljonist	Ok
kilovatt-tunnist	kilovatt-tunnist	Word_w_Punct
.	.	Punct
2008.	2008.	Ok
aastal	aastal	Ok
räägitakse	räägitakse	Ok
juba	juba	Ok
116	116	Ok
miljonist	miljonist	Ok
kilovatt-tunnist	kilovatt-tunnist	Word_w_Punct
.	.	Punct
Delli	Delli	Name
hinnngul	hinnangul	Spell_ED_1
on	on	Ok
säästupoliitika	säästupoliitika	Ok
mõjul	mõjul	Ok
atmosfääri	atmosfääri	Ok
jäänud	jäänud	Ok
paiskamata	paiskamata	Ok
20000	20000	Ok
tonni	tonni	Ok
CO2	CO2	Abbrev_Num
.	.	Punct
Dell	Dell	Name
pakub	pakub	Ok
oma	oma	Ok
tarbijatele	tarbijatele	Ok
võimalust	võimalust	Ok
osaleda	osaleda	Ok
programmis	programmis	Ok
„	„	Punct
Plant	Plant	Name
a	a	Abbrev
Tree	Tree	Name
for	for	Abbrev
Me	Me	Name
"	"	Punct
,	,	Punct
mis	mis	Ok
istutab	istutab	Ok
klientide	klientide	Ok
eest	eest	Ok
puid	puid	Ok
säästva	säästva	Ok
metsanduse	metsanduse	Ok
piirkondadesse	piirkondadesse	Ok
.	.	Punct
Usutakse	Usutakse	Ok
,	,	Punct
et	et	Ok
puud	puud	Ok
suudavad	suudavad	Ok
talletada	talletada	Ok
piisavalt	piisavalt	Ok
CO2	CO2	Abbrev_Num
,	,	Punct
et	et	Ok
neutraliseerida	neutraliseerida	Ok
arvuti	arvuti	Ok
tootmise	tootmise	Ok
käigus	käigus	Ok
atmosfäärile	atmosfäärile	Ok
põhjustatud	põhjustatud	Ok
kahju	kahju	Ok
.	.	Punct
Dell	Dell	Name
ei	ei	Ok
ole	ole	Ok
ainus	ainus	Ok
firma	firma	Ok
,	,	Punct
mis	mis	Ok
on	on	Ok
panustanud	panustanud	Ok
rohelisse	rohelisse	Ok
algatustesse	algatustesse	Ok
.	.	Punct
Järjest	järjest	Ok
enam	enam	Ok
ettevõtteid	ettevõtteid	Ok
üle	üle	Ok
maailma	maailma	Ok
on	on	Ok
otsustanud	otsustanud	Ok
muuta	muuta	Ok
oma	oma	Ok
energia	energia	Ok
tarbimise	tarbimise	Ok
tõhusamaks	tõhusamaks	Ok
.	.	Punct
