J	J	Abbrev
-	-	Punct
-	-	Punct
M	M	Abbrev
on	on	Ok
pretendente	pretendente	Ok
ilselgelt	ilmselgelt	Spell_ED_1
rohkem	rohkem	Ok
kui	kui	Ok
Makuuchis	Makuuchis	Name
vakantsi	vakantsi	Ok
tekib	tekib	Ok
.	.	Punct
Mis	Mis	Ok
valemit	valemit	Ok
sumoisad	sumoisad	Ok
rakendavad	rakendavad	Ok
?	?	Punct
Miskipärast	Miskipärast	Ok
arvan	arvan	Ok
,	,	Punct
et	et	Ok
kõrgliigasse	kõrgliigasse	Ok
kohti	kohti	Ok
juurde	juurde	Ok
ei	ei	Ok
tehta	tehta	Ok
,	,	Punct
või	või	Ok
on	on	Ok
see	see	Ok
siiski	siiski	Ok
võimalik	võimalik	Ok
?	?	Punct
Huvitav	Huvitav	Ok
veel	veel	Ok
,	,	Punct
mida	mida	Ok
nad	nad	Ok
Toyonoshimaga	Toyonoshimaga	Name
teevad	teevad	Ok
.	.	Punct
Skoori	Skoori	Ok
järgi	järgi	Ok
W9-lt	-	Spell_Unknown
14	14	Ok
võiduga	võiduga	Ok
peaks	peaks	Ok
tõusma	tõusma	Ok
7	7	Ok
rida	rida	Ok
,	,	Punct
so	so	Abbrev
M1	M1	Abbrev_Num
kanti	kandisse	Spell_ED>1
,	,	Punct
aga	aga	Ok
et	et	Ok
Komusubid	Komusubid	Name
põrusid	põrusid	Ok
,	,	Punct
ja	ja	Ok
Sekiwaked	Sekiwakesed	Name
tegelt	tegelt	Ok
ka	ka	Ok
,	,	Punct
siis	siis	Ok
-	-	Punct
-	-	Punct
mida	mida	Ok
arvate	arvate	Ok
,	,	Punct
kus	kus	Ok
Toyonoshima	Toyonoshima	Name
jaanuaris	jaanuaris	Ok
on	on	Ok
?	?	Punct
Aga	Aga	Ok
:	:	Punct
see	see	Ok
oli	oli	Ok
viimaste	viimaste	Ok
aegade	aegade	Ok
üks	üks	Ok
huvitavaim	huvitavaim	Ok
basho	basho	Ok
.	.	Punct
Arvan	Arvan	Ok
et	et	Ok
kõik	kõik	Ok
on	on	Ok
sanyaku	sanyaku	Ok
väärilised	väärilised	Ok
rikishid	rikishid	Ok
.	.	Punct
Ja	Ja	Ok
kuigi	kuigi	Ok
arvan	arvan	Ok
et	et	Ok
Toyonoshima	Toyonoshima	Name
on	on	Ok
kindlalt	kindlalt	Ok
sanyaku	sanyaku	Ok
väärline	väärline	Ok
,	,	Punct
siis	siis	Ok
temal	temal	Ok
jääb	jääb	Ok
järgmiseks	järgmiseks	Ok
bashoks	bashoks	Ok
natuke	natuke	Ok
puudu	puudu	Ok
.	.	Punct
Aga	Aga	Ok
pean	pean	Ok
teda	teda	Ok
koos	koos	Ok
Kisenosatoga	Kisenosatoga	Name
Ozekide	Ozekide	Name
järel	järel	Ok
tugevuselt	tugevuselt	Ok
järgmiseks	järgmiseks	Ok
grupiks	grupiks	Ok
.	.	Punct
M1	M1	Abbrev_Num
Toyonoshima	Toyonoshima	Name
ja	ja	Ok
Aminishiki	Aminishiki	Name
Siis	Siis	Ok
juba	juba	Ok
raskemaks	raskemaks	Ok
.	.	Punct
Äkki	Äkki	Ok
M2	M2	Abbrev_Num
alustab	alustab	Ok
Tamawashi	Tamawashi	Name
?	?	Punct
Põnevaks	Põnevaks	Ok
läheb	läheb	Ok
ka	ka	Ok
kes	kes	Ok
Juryost	Juryost	Name
tõuseb	tõuseb	Ok
ja	ja	Ok
sinna	sinna	Ok
langeb	langeb	Ok
.	.	Punct
Juryos	Juryos	Name
on	on	Ok
nii	nii	Ok
mõnigi	mõnigi	Ok
huvitav	huvitav	Ok
rikishi	rikishi	Ok
keda	keda	Ok
oleks	oleks	Ok
hea	hea	Ok
kõrgemas	kõrgemas	Ok
seltskonnas	seltskonnas	Ok
näha	näha	Ok
.	.	Punct
Brasiilane	Brasiillane	Spell_ED_1
Kaisei	Kaisei	Name
,	,	Punct
Takarafuji	Takarafuji	Name
,	,	Punct
Takayasu	Takayasu	Name
ning	ning	Ok
Tochinowaka	Tochinowaka	Name
.	.	Punct
Samas	Samas	Ok
reaalne	reaalne	Ok
võimalus	võimalus	Ok
ainult	ainult	Ok
Kaiseil	Kaiseil	Name
saada	saada	Ok
järgmiseks	järgmiseks	Ok
bashoks	bashoks	Ok
kõrgendus	kõrgendus	Ok
,	,	Punct
kuigi	kuigi	Ok
arvan	arvan	Ok
et	et	Ok
sellest	sellest	Ok
jääb	jääb	Ok
ka	ka	Ok
natuke	natuke	Ok
puudu	puudu	Ok
.	.	Punct
Aga	Aga	Ok
arvan	arvan	Ok
et	et	Ok
need	need	Ok
on	on	Ok
nimed	nimed	Ok
keda	keda	Ok
tuleb	tuleb	Ok
meelde	meelde	Ok
jätta	jätta	Ok
.	.	Punct
Unustasid	Unustasid	Ok
Hokutoriki	Hokutoriki	Name
.	.	Punct
Langevad	Langevad	Ok
nii	nii	Ok
tema	tema	Ok
,	,	Punct
Kasugao	Kasugao	Name
ning	ning	Ok
arvan	arvan	Ok
et	et	Ok
ka	ka	Ok
Bushuyama	Bushuyama	Name
on	on	Ok
kindel	kindel	Ok
mineja	mineja	Ok
.	.	Punct
See	See	Ok
teeb	teeb	Ok
3	3	Ok
kindlat	kindlat	Ok
.	.	Punct
Ise	Ise	Ok
on	on	Ok
küsimärk	küsimärk	Ok
et	et	Ok
kas	kas	Ok
Tochinonada	Tochinonada	Name
ka	ka	Ok
äkki	äkki	Ok
mineja	mineja	Ok
pole	pole	Ok
,	,	Punct
aga	aga	Ok
pigem	pigem	Ok
vist	vist	Ok
mitte	mitte	Ok
.	.	Punct
Juurde	Juurde	Ok
ei	ei	Ok
tohiks	tohiks	Ok
kohti	kohti	Ok
tekkida	tekkida	Ok
,	,	Punct
sest	sest	Ok
keegi	keegi	Ok
arvatavasti	arvatavasti	Ok
ei	ei	Ok
loobu	loobu	Ok
ja	ja	Ok
ülemises	ülemises	Ok
divisionis	divisionis	Ok
peab	peab	Ok
olema	olema	Ok
täpselt	täpselt	Ok
42	42	Ok
rikishid	rikishit	Spell_ED_1
.	.	Punct
ups	ups	Ok
,	,	Punct
ekssekiwake	ekssekiwake	Ok
Hokutoriki	Hokutoriki	Name
jäigi	jäigi	Ok
kahe-silma-vahele	kahe-silma-vahele	Word_w_Punct
,	,	Punct
ehk	ehk	Ok
seetõttu	seetõttu	Ok
,	,	Punct
et	et	Ok
ta	ta	Ok
kordagi	kordagi	Ok
platsile	platsile	Ok
ei	ei	Ok
tulnud	tulnud	Ok
.	.	Punct
Aga	Aga	Ok
formaalselt	formaalselt	Ok
Kaiseist	Kaiseist	Name
eelistatum	eelistatum	Ok
Toyozakura	Toyozakura	Name
võiks	võiks	Ok
ka	ka	Ok
peaaegu-et	peaaegu-et	Word_w_Punct
Jokk	Jokk	Ok
edutamata	edutamata	Ok
jääda	jääda	Ok
,	,	Punct
tal	tal	Ok
on	on	Ok
+3	+3	Ok
ja	ja	Ok
JE2	JE2	Abbrev_Num
positsioon	positsioon	Ok
,	,	Punct
peaks	peaks	Ok
nagu	nagu	Ok
tõusma	tõusma	Ok
1,5	1,5	Ok
asetust	asetust	Ok
.	.	Punct
Aga	Aga	Ok
:	:	Punct
mees	mees	Ok
on	on	Ok
36-ne	36-ne	Ok
,	,	Punct
suht	suht	Ok
põline	põline	Ok
juryokas	juryokas	Ok
,	,	Punct
viimase	viimase	Ok
aasta	aasta	Ok
jooksul	jooksul	Ok
käis	käis	Ok
korra	korra	Ok
makuuchis	makuuchis	Ok
ja	ja	Ok
tuli	tuli	Ok
kohe	kohe	Ok
alla	alla	Ok
tagasi	tagasi	Ok
.	.	Punct
Vaevalt	Vaevalt	Ok
et	et	Ok
ta	ta	Ok
nüüdki	nüüdki	Ok
sinna	sinna	Ok
üles	üles	Ok
pesa	pesa	Ok
suudab	suudab	Ok
teha	teha	Ok
.	.	Punct
Maegashira-Juryo	Maegashira-juryo	Name
vahelised	vahelised	Ok
liikumised	liikumised	Ok
.	.	Punct
Enne	enne	Ok
armageddonit	armageddoni	Spell_Unknown_Part
oli	oli	Ok
seis	seis	Ok
selline	selline	Ok
,	,	Punct
et	et	Ok
pika	pika	Ok
puuga	puuga	Ok
olid	olid	Ok
kukkumas	kukkumas	Ok
M-st	M	Abbrev
Juryo	Juryo	Name
sügavustesse	sügavustesse	Ok
3	3	Ok
tegelast	tegelast	Ok
:	:	Punct
-	-	Punct
Hokutoriki	Hokutoriki	Name
-	-	Punct
Bushuyama	Bushuyama	Name
-	-	Punct
Kasugao	Kasugao	Name
Kahel	Kahel	Ok
tegelasel	tegelasel	Ok
oli	oli	Ok
kukkumisnormist	kukkumisnormist	Ok
1	1	Ok
kaotus	kaotus	Ok
puudu	puudu	Ok
-	-	Punct
Okinoumi	Okinoumi	Name
-	-	Punct
Sokokurai	Sokokurai	Name
Makuuchisse	Makuuchisse	Name
edutamise	edutamise	Ok
olid	olid	Ok
kindlalt	kindlalt	Ok
taganud	taganud	Ok
2	2	Ok
meest	meest	Ok
-	-	Punct
Wakakoyu	Wakakoyu	Name
-	-	Punct
Toyohobiki	Toyohobiki	Name
Edutamisnormist	Edutamisnormist	Ok
olid	olid	Ok
ühe	ühe	Ok
võidu	võidu	Ok
kaugusel	kaugusel	Ok
3	3	Ok
rikishit	rikishit	Ok
:	:	Punct
-	-	Punct
Toyozakura	Toyozakura	Name
-	-	Punct
Kyokunankai	Kyokunankai	Name
-	-	Punct
Kaisei	Kaisei	Name
Juhtus	Juhtus	Ok
aga	aga	Ok
nii	nii	Ok
,	,	Punct
et	et	Ok
kõik	kõik	Ok
5	5	Ok
,	,	Punct
kes	kes	Ok
võitu	võitu	Ok
vajasid	vajasid	Ok
,	,	Punct
selle	selle	Ok
ka	ka	Ok
said	said	Ok
.	.	Punct
Tulemus	Tulemus	Ok
see	see	Ok
,	,	Punct
et	et	Ok
makuuchi	makuuchi	Ok
3-le	3-le	Ok
kohale	kohale	Ok
tekkis	tekkis	Ok
5	5	Ok
pretendenti	pretendenti	Ok
,	,	Punct
kellest	kellest	Ok
2	2	Ok
edasiminejat	edasiminejat	Ok
olid	olid	Ok
juba	juba	Ok
varem	varem	Ok
kindlad	kindlad	Ok
,	,	Punct
seega	seega	Ok
1-le	1-le	Ok
kohale	kohale	Ok
3	3	Ok
pretendenti	pretendenti	Ok
,	,	Punct
kellest	kellest	Ok
nõrgim	nõrgim	Ok
on	on	Ok
kindlasti	kindlasti	Ok
Kyokunankai	Kyokunankai	Name
.	.	Punct
Normaalselt	normaalselt	Ok
on	on	Ok
J2	J2	Abbrev_Num
9-6	9-6	Word_w_Punct
eelistatud	eelistatud	Ok
seisus	seisus	Ok
võrreldes	võrreldes	Ok
J6	J6	Abbrev_Num
,	,	Punct
aga	aga	Ok
äkki	äkki	Ok
mängib	mängib	Ok
yusho	yusho	Ok
ka	ka	Ok
mingit	mingit	Ok
rolli	rolli	Ok
.	.	Punct
Kui	Kui	Ok
peaks	peaks	Ok
juhtuma	juhtuma	Ok
,	,	Punct
et	et	Ok
tahetakse	tahetakse	Ok
vahetada	vahetada	Ok
välja	välja	Ok
4	4	Ok
tegelast	tegelast	Ok
,	,	Punct
siis	siis	Ok
Okinoumi	Okinoumi	Name
ei	ei	Ok
saa	saa	Ok
kuidagi	kuidagi	Ok
kukkuda	kukkuda	Ok
ja	ja	Ok
Sokokurail	Sokokurail	Name
on	on	Ok
