Du	Du	Name
Hasti	Hasti	Name
mp3-l	mp3-l	Abbrev_Num
sai	sai	Ok
mõõt	mõõt	Ok
täis	täis	Ok
.	.	Punct
Nyyd	Nüüd	Spell_Missing_Diacritics
aitab	aitab	Ok
.	.	Punct
Ta	Ta	Ok
ronis	ronis	Ok
Rammsteini	Rammsteini	Name
folderist	foldrist	Spell_ED_1
välja	välja	Ok
ja	ja	Ok
hakkas	hakkas	Ok
mööda	mööda	Ok
My	My	Name
Music	Music	Name
kausta	kausta	Ok
ringi	ringi	Ok
kooserdama	kooserdama	Ok
.	.	Punct
Korra	Korra	Ok
sattus	sattus	Ok
ta	ta	Ok
millegi	millegi	Ok
laibahaisuse	laibahaisuse	Ok
otsa	otsa	Ok
,	,	Punct
aga	aga	Ok
siiski	siiski	Ok
taipas	taipas	Ok
ta	ta	Ok
,	,	Punct
et	et	Ok
see	see	Ok
polegi	polegi	Ok
surnud	surnud	Ok
,	,	Punct
vaid	vaid	Ok
ainult	ainult	Ok
lõhnab	lõhnab	Ok
nii	nii	Ok
.	.	Punct
Punk	Punk	Ok
teda	teda	Ok
ei	ei	Ok
huvitanud	huvitanud	Ok
,	,	Punct
ta	ta	Ok
läks	läks	Ok
edasi	edasi	Ok
.	.	Punct
Kuskilt	Kuskilt	Ok
kurat	kurat	Ok
peab	peab	Ok
ta	ta	Ok
ju	ju	Ok
leidma	leidma	Ok
Winampi	Winambi	Name
või	või	Ok
Mediaplayeri	Mediaplayeri	Name
või	või	Ok
midagi	midagi	Ok
taolist	taolist	Ok
.	.	Punct
Algatuseks	Algatuseks	Ok
kasvõi	kasvõi	Ok
mõne	mõne	Ok
playlisti	playlisti	Ok
faili	faili	Ok
.	.	Punct
Arvutis	Arvutis	Ok
istuv	istuv	Ok
õppur	õppur	Ok
ei	ei	Ok
teadnud	teadnud	Ok
sellest	sellest	Ok
muidugi	muidugi	Ok
midagi	midagi	Ok
.	.	Punct
Tema	Tema	Ok
kuulas	kuulas	Ok
Esmaspäeval	Esmaspäeval	Ok
(	(	Punct
16	16	Ok
Märts	Märts	Ok
-	-	Punct
mdx	mdx	Ok
)	)	Punct
toimuva	toimuva	Ok
keskkooli	keskkooli	Ok
muusika	muusika	Ok
töö	töö	Ok
jaoks	jaoks	Ok
lugusid	lugusid	Ok
ja	ja	Ok
yritas	üritas	Spell_Missing_Diacritics
meelde	meelde	Ok
jätta	jätta	Ok
nende	nende	Ok
nimesid	nimesid	Ok
.	.	Punct
"	"	Punct
Ajaxi	Ajaxi	Name
laul	laul	Ok
-	-	Punct
carmen	Carmen	Name
,	,	Punct
ajaxi	Ajaxi	Name
laul	laul	Ok
-	-	Punct
carmen	Carmen	Name
,	,	Punct
"	"	Punct
korrutas	korrutas	Ok
ta	ta	Ok
endamisi	endamisi	Ok
"	"	Punct
Sepapoisid	Sepapoisid	Name
-	-	Punct
oota	oota	Ok
,	,	Punct
mis	mis	Ok
kurat	kurat	Ok
see	see	Ok
sepapoisid	sepapoisid	Name
nyyd	nüüd	Spell_Missing_Diacritics
oligi	oligi	Ok
..	..	Punct
,	,	Punct
"	"	Punct
kui	kui	Ok
järsku	järsku	Ok
juhtus	juhtus	Ok
midagi	midagi	Ok
imelikku	imelikku	Ok
.	.	Punct
Winamp	Winamp	Name
hakkas	hakkas	Ok
mängima	mängima	Ok
armastuslaule	armastuslaule	Ok
.	.	Punct
Tema	Tema	Ok
playlist	playlist	Ok
kubises	kubises	Ok
järsku	järsku	Ok
Boccellist	Boccellist	Name
,	,	Punct
Celine	Celine	Name
Dionist	Dionist	Name
ja	ja	Ok
teistest	teistest	Ok
.	.	Punct
Eriti	Eriti	Ok
närviliselt	närviliselt	Ok
sebisid	sebisid	Ok
seal	seal	Ok
ringi	ringi	Ok
Britney	Britney	Name
Spearsi	Spearsi	Name
mp3-d	mp3-d	Abbrev_Num
,	,	Punct
mis	mis	Ok
olid	olid	Ok
kohe	kohe	Ok
kui	kui	Ok
Rammsteini	Rammsteini	Name
lood	lood	Ok
eesotsas	eesotsas	Ok
rummstain_DuHast_(LIVE).mp3-ga	rummstain_DuHast_(LIVE).mp3-ga	Abbrev_Num
oma	oma	Ok
folderist	foldrist	Spell_ED_1
välja	välja	Ok
ronisid	ronisid	Ok
ja	ja	Ok
suruõhuvasarate	suruõhuvasarate	Ok
,	,	Punct
kirkade	kirkade	Ok
ja	ja	Ok
bensiinikanistriga	bensiinikanistriga	Ok
(	(	Punct
kanister	kanister	Ok
oli	oli	Ok
päris	päris	Ok
äge	äge	Ok
:	:	Punct
sellele	sellele	Ok
oli	oli	Ok
peale	peale	Ok
kirjutatud	kirjutatud	Ok
"	"	Punct
Wehrmacht	Wehrmacht	Name
1942	1942	Ok
"	"	Punct
ja	ja	Ok
Ilmselt	ilmselt	Ok
oli	oli	Ok
tegu	tegu	Ok
yhega	ühega	Spell_Missing_Diacritics
nendest	nendest	Ok
,	,	Punct
mis	mis	Ok
keegi	keegi	Ok
kavalpea	kavalpea	Ok
sõja	sõja	Ok
päevil	päevil	Ok
