Laupäeval	Laupäeval	Ok
,	,	Punct
29.	29.	Ok
oktoobril	oktoobril	Ok
toimus	toimus	Ok
Põlvamaal	Põlvamaal	Name
Moostes	Moostes	Name
Folgikojas	Folgikojas	Name
noortekonverents	noortekonverents	Ok
ja	ja	Ok
infomess	infomess	Ok
,	,	Punct
kus	kus	Ok
olid	olid	Ok
ennast	ennast	Ok
tutvustama	tutvustama	Ok
tulnud	tulnud	Ok
mitmed	mitmed	Ok
kõrgkoolid	kõrgkoolid	Ok
ja	ja	Ok
kutsekoolid	kutsekoolid	Ok
.	.	Punct
Näitena	Näitena	Ok
võib	võib	Ok
välja	välja	Ok
tuua	tuua	Ok
Võru	Võru	Name
Kutsehariduskeskuse	Kutsehariduskeskuse	Name
,	,	Punct
Tallinna	Tallinna	Name
Tehnikakõrgkooli	Tehnikakõrgkooli	Name
,	,	Punct
Maaülikooli	Maaülikooli	Name
,	,	Punct
ja	ja	Ok
muidugi	muidugi	Ok
ka	ka	Ok
Lennuakadeemia	Lennuakadeemia	Name
.	.	Punct
