Eilseks	Eilseks	Ok
,	,	Punct
6.	6.	Ok
detsembriks	detsembriks	Ok
kutsus	kutsus	Ok
Eesti	Eesti	Name
Lennuakadeemia	Lennuakadeemia	Name
Üliõpilasesindus	Üliõpilasesindus	Name
koolile	koolile	Ok
külla	külla	Ok
Tartu	Tartu	Name
Verekeskuse	Verekeskuse	Name
,	,	Punct
et	et	Ok
kool	kool	Ok
saaks	saaks	Ok
anda	anda	Ok
oma	oma	Ok
panuse	panuse	Ok
vereloovutamisel	vereloovutamisel	Ok
.	.	Punct
Doonoripäev	Doonoripäev	Ok
möödus	möödus	Ok
igati	igati	Ok
edukalt	edukalt	Ok
ning	ning	Ok
Verekeskus	Verekeskus	Name
jäi	jäi	Ok
vägagi	vägagi	Ok
rahule	rahule	Ok
.	.	Punct
29.	29.	Ok
november	november	Ok
–	-	Punct
01.	01.	Ok
detsember	detsember	Ok
toimus	toimus	Ok
Tallinnas	Tallinnas	Name
Eesti	Eesti	Name
Näituste	Näituste	Name
messikeskuses	messikeskuses	Ok
iga-aastane	iga-aastane	Word_w_Punct
infomess	infomess	Ok
Teeviit	Teeviit	Name
.	.	Punct
Nagu	Nagu	Ok
ikka	ikka	Ok
võttis	võttis	Ok
sellest	sellest	Ok
osa	osa	Ok
ka	ka	Ok
Eesti	Eesti	Name
Lennuakadeemia	Lennuakadeemia	Name
.	.	Punct
Kooli	Kooli	Ok
esindajatena	esindajatena	Ok
olid	olid	Ok
kohal	kohal	Ok
nii	nii	Ok
tudengid	tudengid	Ok
,	,	Punct
kooli	kooli	Ok
töötajad	töötajad	Ok
kui	kui	Ok
ka	ka	Ok
praeguseks	praeguseks	Ok
juba	juba	Ok
erialast	erialast	Ok
tööd	tööd	Ok
tegevad	tegevad	Ok
kooli	kooli	Ok
vilistlased	vilistlased	Ok
.	.	Punct
Eile	Eile	Ok
,	,	Punct
22.	22.	Ok
novembril	novembril	Ok
,	,	Punct
toimus	toimus	Ok
meie	meie	Ok
kooli	kooli	Ok
jalgpalli	jalgpalli	Ok
meeskonnal	meeskonnal	Ok
sõpruskohtumine	sõpruskohtumine	Ok
Tartu	Tartu	Name
Ülikooli	Ülikooli	Name
Arstiteadusüliõpilaste	Arstiteadusüliõpilaste	Name
Seltsiga	Seltsiga	Name
.	.	Punct
Sõbralikus	Sõbralikus	Ok
ning	ning	Ok
kohati	kohati	Ok
ka	ka	Ok
pingelises	pingelises	Ok
õhkkonnas	õhkkonnas	Ok
õnnestus	õnnestus	Ok
meie	meie	Ok
kooli	kooli	Ok
meeskonnal	meeskonnal	Ok
võtta	võtta	Ok
võit	võit	Ok
seisuga	seisuga	Ok
6:5	6:5	Word_w_Punct
.	.	Punct
Lennuinstruktor	Lennuinstruktor	Ok
annab	annab	Ok
pommitaja	pommitaja	Ok
meeskonnale	meeskonnale	Ok
ülesande	ülesande	Ok
:	:	Punct
“	“	Punct
Teil	Teil	Ok
on	on	Ok
lennukis	lennukis	Ok
tulekahju	tulekahju	Ok
ja	ja	Ok
te	te	Ok
peate	peate	Ok
langevarjuga	langevarjuga	Ok
välja	välja	Ok
hüppama	hüppama	Ok
.	.	Punct
Aga	Aga	Ok
kabiini	kabiini	Ok
katus	katus	Ok
ei	ei	Ok
avane	avane	Ok
,	,	Punct
uks	uks	Ok
on	on	Ok
kinni	kinni	Ok
kiilunud	kiilunud	Ok
ja	ja	Ok
tagavaraväljapääs	tagavaraväljapääs	Ok
on	on	Ok
blokeeritud	blokeeritud	Ok
.	.	Punct
Kuidas	Kuidas	Ok
te	te	Ok
saate	saate	Ok
välja	välja	Ok
,	,	Punct
leitnant	leitnant	Ok
Smith	Smith	Name
?	?	Punct
”	”	Punct
“	“	Punct
Ma	Ma	Ok
hüppan	hüppan	Ok
otse	otse	Ok
läbi	läbi	Ok
aknaklaasi	aknaklaasi	Ok
,	,	Punct
”	”	Punct
vastab	vastab	Ok
lennukikomandör	lennukikomandör	Ok
.	.	Punct
“	“	Punct
Okei	Okei	Ok
,	,	Punct
”	”	Punct
ütleb	ütleb	Ok
instruktor	instruktor	Ok
.	.	Punct
“	“	Punct
Nii	Nii	Ok
saate	saate	Ok
te	te	Ok
välja	välja	Ok
,	,	Punct
kuid	kuid	Ok
surnuna	surnuna	Ok
.	.	Punct
Teine	Teine	Ok
piloot	piloot	Ok
,	,	Punct
kust	kust	Ok
teie	teie	Ok
välja	välja	Ok
…	…	Punct
Viimane	Viimane	Ok
tarbijat	tarbijat	Ok
otsekoheselt	otsekoheselt	Ok
puudutav	puudutav	Ok
uudis	uudis	Ok
Estonian	Estonian	Name
Airilt	Airilt	Name
on	on	Ok
uute	uute	Ok
Eco	Eco	Name
ja	ja	Ok
Light	Light	Name
piletite	piletite	Ok
müügiletulek	müügiletulek	Ok
.	.	Punct
Eco	Eco	Name
annab	annab	Ok
soodustust	soodustust	Ok
neile	neile	Ok
,	,	Punct
kes	kes	Ok
planeerivad	planeerivad	Ok
reisi	reisi	Ok
pikemalt	pikemalt	Ok
ette	ette	Ok
ja	ja	Ok
tellivad	tellivad	Ok
lennupileti	lennupileti	Ok
varakult	varakult	Ok
ning	ning	Ok
sisaldab	sisaldab	Ok
endas	endas	Ok
kõiki	kõiki	Ok
traditsioonilisi	traditsioonilisi	Ok
teenuseid	teenuseid	Ok
.	.	Punct
Light	Light	Name
piletid	piletid	Ok
on	on	Ok
mõeldud	mõeldud	Ok
nende	nende	Ok
jaoks	jaoks	Ok
,	,	Punct
kes	kes	Ok
reisivad	reisivad	Ok
vaid	vaid	Ok
käsipagasiga	käsipagasiga	Ok
ehk	ehk	Ok
ilma	ilma	Ok
äraantava	äraantava	Ok
pagasita	pagasita	Ok
.	.	Punct
Pilet	Pilet	Ok
annab	annab	Ok
õiguse	õiguse	Ok
võtta	võtta	Ok
pardale	pardale	Ok
kuni	kuni	Ok
kaheksa	kaheksa	Ok
kilogrammi	kilogrammi	Ok
…	…	Punct
