Kas	Kas	Ok
toitu	toitu	Ok
võib	võib	Ok
üldse	üldse	Ok
kirglikult	kirglikult	Ok
teha	teha	Ok
?	?	Punct
Või	Või	Ok
on	on	Ok
see	see	Ok
pigem	pigem	Ok
igapäevane	igapäevane	Ok
-	-	Punct
„	„	Punct
no	no	Ok
mis	mis	Ok
me	me	Ok
täna	täna	Ok
siis	siis	Ok
süüa	süüa	Ok
teeme	teeme	Ok
peavalu	peavalu	Ok
“	“	Punct
-	-	Punct
mis	mis	Ok
lõppeb	lõppeb	Ok
sageli	sageli	Ok
ebameeldiva	ebameeldiva	Ok
täiskõhutunde	täiskõhutunde	Ok
ja	ja	Ok
nõudepesu	nõudepesu	Ok
pohmelliga	pohmelliga	Ok
.	.	Punct
Olen	Olen	Ok
olnud	olnud	Ok
mõlemas	mõlemas	Ok
äärmuses	äärmuses	Ok
–	-	Punct
innustunud	innustunud	Ok
kokaraamatute	kokaraamatute	Ok
ja	ja	Ok
kokaveebide	kokaveebide	Ok
põnevatest	põnevatest	Ok
retseptidest	retseptidest	Ok
ja	ja	Ok
julgustustusest	julgustusest	Spell_ED>1
ning	ning	Ok
jahtinud	jahtinud	Ok
mööda	mööda	Ok
kaubandusvõrku	kaubandusvõrku	Ok
peeneid	peeni	Spell_Unknown_Part
komponente	komponente	Ok
,	,	Punct
ökotooteid	ökotooteid	Ok
ja	ja	Ok
värsket	värsket	Ok
kraami	kraami	Ok
.	.	Punct
Olen	Olen	Ok
vahel	vahel	Ok
teinud	teinud	Ok
ka	ka	Ok
paar	paar	Ok
päeva	päeva	Ok
tuima	tuima	Ok
järjekindlusega	järjekindlusega	Ok
praekartuleid	praekartuleid	Ok
sibulaga	sibulaga	Ok
,	,	Punct
sest	sest	Ok
muud	muud	Ok
pole	pole	Ok
lihtsalt	lihtsalt	Ok
pähe	pähe	Ok
tulnud	tulnud	Ok
.	.	Punct
Viimasel	Viimasel	Ok
ajal	ajal	Ok
on	on	Ok
toimunud	toimunud	Ok
selginemine	selginemine	Ok
:	:	Punct
tee	tee	Ok
,	,	Punct
mis	mis	Ok
toitu	toitu	Ok
sa	sa	Ok
teed	teed	Ok
,	,	Punct
tee	tee	Ok
seda	seda	Ok
armastusega	armastusega	Ok
.	.	Punct
Nii	Nii	Ok
maitseb	maitseb	Ok
ühtviisi	ühtviisi	Ok
hea	hea	Ok
spinati	spinati	Ok
–	-	Punct
oblika	oblika	Ok
gurmeesupp	gurmeesupp	Ok
kui	kui	Ok
vana	vana	Ok
hea	hea	Ok
praekartul	praekartul	Ok
.	.	Punct
Vana	Vana	Ok
vene	vene	Ok
kombekohaselt	kombekohaselt	Ok
peab	peab	Ok
naine	naine	Ok
toidu	toidu	Ok
mehele	mehele	Ok
ulatama	ulatama	Ok
kahe	kahe	Ok
käega	käega	Ok
kausist	kausist	Ok
hoides	hoides	Ok
rinnakõrguselt	rinnakõrguselt	Ok
,	,	Punct
sest	sest	Ok
just	just	Ok
nii	nii	Ok
andvat	andvat	Ok
ta	ta	Ok
edasi	edasi	Ok
oma	oma	Ok
südametule	südametule	Ok
ja	ja	Ok
mehe	mehe	Ok
armastus	armastus	Ok
naise	naise	Ok
vastu	vastu	Ok
säilivat	säilivat	Ok
igavesti	igavesti	Ok
.	.	Punct
Piilume	Piilume	Ok
Imre	Imre	Name
Kose	Kose	Name
kööki	kööki	Ok
Imre	Imre	Name
on	on	Ok
Eesti	Eesti	Name
köögikultuuri	köögikultuuri	Ok
uuenemisse	uuenemisse	Ok
andnud	andnud	Ok
panuse	panuse	Ok
,	,	Punct
mida	mida	Ok
paljud	paljud	Ok
siiani	siiani	Ok
heldinult	heldinult	Ok
meenutavad	meenutavad	Ok
.	.	Punct
Tema	Tema	Ok
toiduvalmistamine	toiduvalmistamine	Ok
teleekraanil	teleekraanil	Ok
:	:	Punct
peened	peened	Ok
prantsusepärased	prantsusepärased	Ok
hääldused	hääldused	Ok
,	,	Punct
naerul	naerul	Ok
nägu	nägu	Ok
ja	ja	Ok
„	„	Punct
tsip	tsip	Ok
–	-	Punct
tsip	tsip	Ok
–	-	Punct
tsip	tsip	Ok
“	“	Punct
mängleva	mängleva	Ok
kergusega	kergusega	Ok
maitseainete	maitseainete	Ok
käsitlemine	käsitlemine	Ok
andis	andis	Ok
senisele	senisele	Ok
toidutegemisele	toidutegemisele	Ok
täiesti	täiesti	Ok
uue	uue	Ok
suuna	suuna	Ok
.	.	Punct
Imre	Imre	Name
ise	ise	Ok
ütleb	ütleb	Ok
,	,	Punct
et	et	Ok
