Mul	Mul	Ok
läheb	läheb	Ok
alailma	alailma	Ok
meelest	meelest	Ok
ära	ära	Ok
,	,	Punct
kui	kui	Ok
vana	vana	Ok
mu	mu	Ok
mees	mees	Ok
on	on	Ok
.	.	Punct
Kümmekond	Kümmekond	Ok
aastat	aastat	Ok
minust	minust	Ok
noorem	noorem	Ok
,	,	Punct
jah	jah	Ok
,	,	Punct
seda	seda	Ok
ma	ma	Ok
tean	tean	Ok
,	,	Punct
aga	aga	Ok
kui	kui	Ok
vana	vana	Ok
siis	siis	Ok
?	?	Punct
Täna	Täna	Ok
ma	ma	Ok
konkreetselt	konkreetselt	Ok
arvutasin	arvutasin	Ok
välja	välja	Ok
selle	selle	Ok
:	:	Punct
2011	2011	Ok
-	-	Punct
1974	1974	Ok
=		Punct
37	37	Ok
,	,	Punct
onju	onju	Ok
?	?	Punct
St	st	Abbrev
ta	ta	Ok
alles	alles	Ok
saab	saab	Ok
ju	ju	Ok
37	37	Ok
maikuus	maikuus	Ok
,	,	Punct
hetkel	hetkel	Ok
on	on	Ok
36	36	Ok
.	.	Punct
Jube	Jube	Ok
noor	noor	Ok
ikka	ikka	Ok
!	!	Punct
Kui	Kui	Ok
selle	selle	Ok
tehte	tehte	Ok
ära	ära	Ok
olen	olen	Ok
teinud	teinud	Ok
,	,	Punct
ma	ma	Ok
iga	iga	Ok
kord	kord	Ok
istun	istun	Ok
natuke	natuke	Ok
aega	aega	Ok
lõug	lõug	Ok
ripakil	ripakil	Ok
,	,	Punct
et	et	Ok
ongi	ongi	Ok
nii	nii	Ok
vä	vä	Ok
?	?	Punct
Täna	Täna	Ok
pakkus	pakkus	Ok
üks	üks	Ok
klient	klient	Ok
Mrt-le	Mrdile	Name
vanuseks	vanuseks	Ok
24	24	Ok
aastat	aastat	Ok
.	.	Punct
Õieti	Õieti	Ok
küll	küll	Ok
oli	oli	Ok
nii	nii	Ok
,	,	Punct
et	et	Ok
ta	ta	Ok
ütles	ütles	Ok
,	,	Punct
et	et	Ok
Mrt	Mrt	Name
näeb	näeb	Ok
välja	välja	Ok
nagu	nagu	Ok
24	24	Ok
,	,	Punct
aga	aga	Ok
kuna	kuna	Ok
ta	ta	Ok
teab	teab	Ok
,	,	Punct
et	et	Ok
nii	nii	Ok
noor	noor	Ok
ei	ei	Ok
saa	saa	Ok
ta	ta	Ok
olla	olla	Ok
,	,	Punct
siis	siis	Ok
pakkus	pakkus	Ok
,	,	Punct
et	et	Ok
ehk	ehk	Ok
on	on	Ok
ta	ta	Ok
ikka	ikka	Ok
juba	juba	Ok
isegi	isegi	Ok
32	32	Ok
.	.	Punct
Varuga	Varuga	Ok
pakkus	pakkus	Ok
nagunii	nagunii	Ok
,	,	Punct
irw	irw	Ok
.	.	Punct
Ma	Ma	Ok
leian	leian	Ok
,	,	Punct
et	et	Ok
sellised	sellised	Ok
kõrvalekalletega	kõrvalekalletega	Ok
isikud	isikud	Ok
tuleks	tuleks	Ok
grupi	grupi	Ok
peale	peale	Ok
panna	panna	Ok
.	.	Punct
Oma	Oma	Ok
tõelisest	tõelisest	Ok
vanusest	vanusest	Ok
15	15	Ok
aastat	aastat	Ok
noorem	noorem	Ok
välja	välja	Ok
nägemine	nägemine	Ok
on	on	Ok
kahtlemata	kahtlemata	Ok
hälve	hälve	Ok
,	,	Punct
mis	mis	Ok
vajab	vajab	Ok
riiklikku	riiklikku	Ok
tähelepanu	tähelepanu	Ok
.	.	Punct
Kuidas	Kuidas	Ok
muidu	muidu	Ok
kompenseerida	kompenseerida	Ok
moraalne	moraalne	Ok
kahju	kahju	Ok
,	,	Punct
mis	mis	Ok
nimetet	nimetet	Ok
nähtus	nähtus	Ok
kaasa	kaasa	Ok
toob	toob	Ok
?	?	Punct
Mulle	Mulle	Ok
kompenseerida	kompenseerida	Ok
,	,	Punct
muidugi	muidugi	Ok
EDIT	edit	Abbrev
:	:	Punct
Mrt	Mrt	Name
pani	pani	Ok
ükspäev	ükspäev	Ok
oma	oma	Ok
aifõuni	aifõuni	Ok
taustapildiks	taustapildiks	Ok
hetke	hetke	Ok
allveekabeturniirilt	allveekabeturniirilt	Ok
.	.	Punct
Natuke	Natuke	Ok
aega	aega	Ok
nuputas	nuputas	Ok
,	,	Punct
et	et	Ok
kesse	kesse	Ok
ikka	ikka	Ok
seal	seal	Ok
pildil	pildil	Ok
on	on	Ok
ja	ja	Ok
viimaks	viimaks	Ok
leiutas	leiutas	Ok
välja	välja	Ok
,	,	Punct
et	et	Ok
ongi	ongi	Ok
Kat	Kat	Name
,	,	Punct
nagu	nagu	Ok
olime	olime	Ok
arvanud	arvanud	Ok
.	.	Punct
Laps	Laps	Ok
küsis	küsis	Ok
mult	mult	Ok
õhtul	õhtul	Ok
,	,	Punct
et	et	Ok
kas	kas	Ok
minu	minu	Ok
meelest	meelest	Ok
see	see	Ok
on	on	Ok
nagu	nagu	Ok
ok	ok	Ok
vä	vä	Ok
,	,	Punct
noh	noh	Ok
,	,	Punct
et	et	Ok
isa	isa	Ok
paneb	paneb	Ok
Kati	Kati	Name
pildi	pildi	Ok
omale	omale	Ok
