Tänapäeva	Tänapäeva	Ok
soolise	soolise	Ok
võrdõiguslikkuse	võrdõiguslikkuse	Ok
taustal	taustal	Ok
on	on	Ok
ikkagi	ikkagi	Ok
õige	õige	Ok
,	,	Punct
et	et	Ok
naine	naine	Ok
maksab	maksab	Ok
oma	oma	Ok
tarbitu	tarbitu	Ok
ise	ise	Ok
.	.	Punct
Teeb	Teeb	Ok
endale	endale	Ok
ukse	ukse	Ok
lahti	lahti	Ok
ise	ise	Ok
ja	ja	Ok
aitab	aitab	Ok
endale	endale	Ok
palitu	palitu	Ok
selga	selga	Ok
ise	ise	Ok
.	.	Punct
Ega	Ega	Ok
naine	naine	Ok
pole	pole	Ok
ju	ju	Ok
mingi	mingi	Ok
alaarenenud	alaarenenud	Ok
nõrguke	nõrguke	Ok
,	,	Punct
naine	naine	Ok
saab	saab	Ok
ka	ka	Ok
ise	ise	Ok
kõigega	kõigega	Ok
hakkama	hakkama	Ok
.	.	Punct
Soolise	Soolise	Ok
võrdõiguslikkuse	võrdõiguslikkuse	Ok
nime	nime	Ok
all	all	Ok
loodavad	loodavad	Ok
palju	palju	Ok
naised	naised	Ok
jätta	jätta	Ok
alles	alles	Ok
varasemad	varasemad	Ok
klassikalised	klassikalised	Ok
hüved	hüved	Ok
(	(	Punct
mees	mees	Ok
maksab	maksab	Ok
)	)	Punct
kui	kui	Ok
ka	ka	Ok
uuema	uuema	Ok
aja	aja	Ok
võrdõiguslikkuse	võrdõiguslikkuse	Ok
hüved	hüved	Ok
(	(	Punct
naistele	naistele	Ok
meestega	meestega	Ok
võrdne	võrdne	Ok
palk	palk	Ok
)	)	Punct
.	.	Punct
See	See	Ok
muidugi	muidugi	Ok
ei	ei	Ok
ole	ole	Ok
päris	päris	Ok
aus	aus	Ok
suhtumine	suhtumine	Ok
.	.	Punct
Kas	Kas	Ok
kõik	kõik	Ok
vanamoodi	vanamoodi	Ok
või	või	Ok
kõik	kõik	Ok
uutmoodi	uutmoodi	Ok
,	,	Punct
mõlemast	mõlemast	Ok
parimaid	parimaid	Ok
palasid	palasid	Ok
pole	pole	Ok
ilus	ilus	Ok
tahta	tahta	Ok
.	.	Punct
Olen	Olen	Ok
selline	selline	Ok
vanakoolimees	vanakoolimees	Ok
(	(	Punct
vanuseks	vanuseks	Ok
30	30	Ok
)	)	Punct
,	,	Punct
et	et	Ok
avan	avan	Ok
naistele	naistele	Ok
uksi	uksi	Ok
,	,	Punct
aitan	aitan	Ok
palitu	palitu	Ok
selga	selga	Ok
,	,	Punct
kotti	kotti	Ok
tassida	tassida	Ok
jne	jne	Abbrev
.	.	Punct
Kohtlen	Kohtlen	Ok
naisi	naisi	Ok
kui	kui	Ok
õrnemaid	õrnemaid	Ok
olendeid	olendeid	Ok
(	(	Punct
mitte	mitte	Ok
nõrgemaid	nõrgemaid	Ok
)	)	Punct
,	,	Punct
siiani	siiani	Ok
pole	pole	Ok
keegi	keegi	Ok
veel	veel	Ok
vastu	vastu	Ok
tõrkuma	tõrkuma	Ok
hakanud	hakanud	Ok
.	.	Punct
Otse	Otse	Ok
vastupidi	vastupidi	Ok
,	,	Punct
kõigile	kõigile	Ok
on	on	Ok
see	see	Ok
väga	väga	Ok
meeldinud	meeldinud	Ok
.	.	Punct
Väljas	väljas	Ok
söömisest	söömisest	Ok
arvan	arvan	Ok
,	,	Punct
et	et	Ok
peaks	peaks	Ok
maksma	maksma	Ok
mees	mees	Ok
:)	:)	Emo
ja	ja	Ok
mitte	mitte	Ok
sellepärast	sellepärast	Ok
,	,	Punct
et	et	Ok
a)	a	Abbrev
tal	tal	Ok
on	on	Ok
võib-olla	võib-olla	Word_w_Punct
rohkem	rohkem	Ok
raha	raha	Ok
,	,	Punct
b)	b	Abbrev
tema	tema	Ok
on	on	Ok
väljakutsuja	väljakutsuja	Ok
,	,	Punct
c)	c	Abbrev
ta	ta	Ok
on	on	Ok
"	"	Punct
tugevam	tugevam	Ok
"	"	Punct
sugupool	sugupool	Ok
,	,	Punct
vaid	vaid	Ok
austusest	austusest	Ok
naisterahva	naisterahva	Ok
ees	ees	Ok
.	.	Punct
Arvake	Arvake	Ok
,	,	Punct
mis	mis	Ok
tahate	tahate	Ok
,	,	Punct
minule	minule	Ok
meeldib	meeldib	Ok
naisi	naisi	Ok
hellitada	hellitada	Ok
ja	ja	Ok
meelitada	meelitada	Ok
ja	ja	Ok
austusega	austusega	Ok
kohelda	kohelda	Ok
.	.	Punct
Üksteise	Üksteise	Ok
eest	eest	Ok
maksmine	maksmine	Ok
on	on	Ok
kohane	kohane	Ok
vaid	vaid	Ok
väga	väga	Ok
lähedases	lähedases	Ok
suhtes	suhtes	Ok
olevate	olevate	Ok
inimeste	inimeste	Ok
vahel	vahel	Ok
-	-	Punct
naine	naine	Ok
,	,	Punct
mees	mees	Ok
,	,	Punct
lähedane	lähedane	Ok
sõber	sõber	Ok
etc	etc	Abbrev
.	.	Punct
Esmakohtumisel	Esmakohtumisel	Name
nimelt	nimelt	Ok
peaks	peaks	Ok
kumbki	kumbki	Ok
ise-enda	-	Spell_Unknown
eest	eest	Ok
maksma	maksma	Ok
.	.	Punct
Teise	Teise	Ok
inimese	inimese	Ok
eest	eest	Ok
maksmine	maksmine	Ok
,	,	Punct
kes	kes	Ok
sinu	sinu	Ok
elus	elus	Ok
(	(	Punct
veel	veel	Ok
ja	ja	Ok
võib	võib	Ok
olla	olla	Ok
mitte	mitte	Ok
kunagi	kunagi	Ok
)	)	Punct
mingit	mingit	Ok
rolli	rolli	Ok
mängima	mängima	Ok
ei	ei	Ok
hakka	hakka	Ok
peaks	peaks	Ok
ju	ju	Ok
pisut	pisut	Ok
alandav	alandav	Ok
olema	olema	Ok
?	?	Punct
Erandjuhte	Erandjuhte	Ok
on	on	Ok
,	,	Punct
aga	aga	Ok
selleks	selleks	Ok
peaksid	peaksid	Ok
nad	nad	Ok
ka	ka	Ok
jääma	jääma	Ok
.	.	Punct
Kui	Kui	Ok
keegi	keegi	Ok
teise	teise	Ok
eest	eest	Ok
maksab	maksab	Ok
,	,	Punct
peab	peab	Ok
ju	ju	Ok
automaatselt	automaatselt	Ok
tekkima	tekkima	Ok
võlgnevuse	võlgnevuse	Ok
tunne	tunne	Ok
?	?	Punct
Millega	Millega	Ok
seda	seda	Ok
heastada	heastada	Ok
jne	jne	Abbrev
?	?	Punct
Parem	Parem	Ok
kui	kui	Ok
selliseid	selliseid	Ok
emotsioone	emotsioone	Ok
vahel	vahel	Ok
ei	ei	Ok
ole	ole	Ok
,	,	Punct
vähemalt	vähemalt	Ok
pool-võõraste	pool-võõraste	Word_w_Punct
inimeste	inimeste	Ok
puhul	puhul	Ok
.	.	Punct
Kui	Kui	Ok
minu	minu	Ok
mees	mees	Ok
peaks	peaks	Ok
mind	mind	Ok
mehena	mehena	Ok
kohtlema	kohtlema	Ok
hakkama	hakkama	Ok
,	,	Punct
läheks	läheks	Ok
suhe	suhe	Ok
ilmselt	ilmselt	Ok
lörri	lörri	Ok
.	.	Punct
Mulle	Mulle	Ok
meeldib	meeldib	Ok
,	,	Punct
kui	kui	Ok
tema	tema	Ok
on	on	Ok
mees	mees	Ok
ja	ja	Ok
mina	mina	Ok
naine	naine	Ok
.	.	Punct
Mis	Mis	Ok
teha	teha	Ok
,	,	Punct
olen	olen	Ok
juba	juba	Ok
kord	kord	Ok
selline	selline	Ok
loll	loll	Ok
.	.	Punct
Arve	Arve	Ok
poolitamine	poolitamine	Ok
on	on	Ok
aus	aus	Ok
juhul	juhul	Ok
,	,	Punct
kui	kui	Ok
mees	mees	Ok
ja	ja	Ok
naine	naine	Ok
enne	enne	Ok
kulutuse	kulutuse	Ok
tegemist	tegemist	Ok
niimoodi	niimoodi	Ok
kokku	kokku	Ok
lepivad	lepivad	Ok
ja	ja	Ok
eeldab	eeldab	Ok
ka	ka	Ok
samaväärset	samaväärset	Ok
palgataset	palgataset	Ok
.	.	Punct
Reaalsus	Reaalsus	Ok
on	on	Ok
paraku	paraku	Ok
selline	selline	Ok
,	,	Punct
et	et	Ok
mina	mina	Ok
oma	oma	Ok
3813	3813	Ok
ja	ja	Ok
mees	mees	Ok
oma	oma	Ok
ligi	ligi	Ok
30000	30000	Ok
palga	palga	Ok
juures	juures	Ok
ealeski	ealeski	Ok
väljas	väljas	Ok
süüa-juua	süüa-juua	Ok
ei	ei	Ok
saaks	saaks	Ok
,	,	Punct
kui	kui	Ok
arve	arve	Ok
peaks	peaks	Ok
poolitama	poolitama	Ok
.	.	Punct
Väike	Väike	Ok
märkus	märkus	Ok
:	:	Punct
ühiskonnas	ühiskonnas	Ok
kaasarääkimise	kaasarääkimise	Ok
,	,	Punct
sõnaõiguse	sõnaõiguse	Ok
,	,	Punct
rahalise	rahalise	Ok
sissetuleku	sissetuleku	Ok
jms	jms	Abbrev
võrdsust	võrdsust	Ok
