Vabanda	Vabanda	Ok
,	,	Punct
Kapten	Kapten	Name
,	,	Punct
ei	ei	Ok
hakka	hakka	Ok
end	end	Ok
selle	selle	Ok
ühe	ühe	Ok
vastuse	vastuse	Ok
pärast	pärast	Ok
minuti	minuti	Name
täisvereliseks	täisvereliseks	Ok
kasutajaks	kasutajaks	Ok
registreerima	registreerima	Ok
.	.	Punct
Olles	Olles	Ok
Sinust	Sinust	Ok
enamvähem	enamvähem	Ok
täpselt	täpselt	Ok
2	2	Ok
aastat	aastat	Ok
noorem	noorem	Ok
,	,	Punct
ei	ei	Ok
kipuks	kipuks	Ok
ma	ma	Ok
siiski	siiski	Ok
end	end	Ok
rahva	rahva	Ok
ees	ees	Ok
lausa	lausa	Ok
lolliks	lolliks	Ok
tegema	tegema	Ok
.	.	Punct
Eks	Eks	Ok
olen	olen	Ok
ma	ma	Ok
ka	ka	Ok
lugenud	lugenud	Ok
igasugu	igasugu	Ok
teooriaid	teooriaid	Ok
,	,	Punct
sealhulgas	sealhulgas	Ok
R.	R.	Abbrev
Hoagland-i	Hoaglandi	Name
raamatuid	raamatuid	Ok
,	,	Punct
kuid	kuid	Ok
võtnud	võtnud	Ok
neid	neid	Ok
kui	kui	Ok
huvitavaid	huvitavaid	Ok
teemaarendusi	teemaarendusi	Ok
aga	aga	Ok
mitte	mitte	Ok
"	"	Punct
just	just	Ok
nii	nii	Ok
ongi	ongi	Ok
,	,	Punct
kuna	kuna	Ok
nii	nii	Ok
ütleb	ütleb	Ok
Angströmi	Angströmi	Name
medali	medali	Ok
laureaat	laureaat	Ok
ise	ise	Ok
!	!	Punct
"	"	Punct
.	.	Punct
ajad	ajad	Ok
muutuvad	muutuvad	Ok
ja	ja	Ok
ka	ka	Ok
arusaamad	arusaamad	Ok
asjadest	asjadest	Ok
-	-	Punct
see	see	Ok
et	et	Ok
sina	sina	Ok
ja	ja	Ok
mõned	mõned	Ok
teised	teised	Ok
ei	ei	Ok
usu	usu	Ok
mõningate	mõningate	Ok
asjade	asjade	Ok
võimalikusesse	võimalikusesse	Ok
ei	ei	Ok
tee	tee	Ok
lolliks	lolliks	Ok
mitte	mitte	Ok
mind	mind	Ok
aga	aga	Ok
neid	neid	Ok
-	-	Punct
võibolla	võibolla	Ok
alles	alles	Ok
hiljem	hiljem	Ok
võibolla	võibolla	Ok
