Narr	Narr	Ok
küsimus	küsimus	Ok
-	-	Punct
mida	mida	Ok
teete	teete	Ok
säästudega	säästudega	Ok
?	?	Punct
!	!	Punct
hea	hea	Ok
,	,	Punct
kui	kui	Ok
ots-otsaga	ots-otsaga	Word_w_Punct
kokku	kokku	Ok
tuleb	tuleb	Ok
.	.	Punct
Nüüd	Nüüd	Ok
oli	oli	Ok
küte	küte	Ok
jälle	jälle	Ok
roppkallis	roppkallis	Ok
,	,	Punct
nii	nii	Ok
et	et	Ok
pensionist	pensionist	Ok
jäi	jäi	Ok
pärast	pärast	Ok
kohustuslike	kohustuslike	Ok
maksude	maksude	Ok
(	(	Punct
korter	korter	Ok
,	,	Punct
elekter	elekter	Ok
,	,	Punct
telefon	telefon	Ok
)	)	Punct
järele	järele	Ok
vaid	vaid	Ok
10	10	Ok
krooni	krooni	Ok
päeva	päeva	Ok
kohta	kohta	Ok
.	.	Punct
Aga	Aga	Ok
tuleb	tuleb	Ok
toime	toimesse	Spell_ED>1
tulla	tulla	Ok
.	.	Punct
ja	ja	Ok
tulebki	tulebki	Ok
.	.	Punct
Selline	Selline	Ok
küsimus	küsimus	Ok
aga	aga	Ok
ajab	ajab	Ok
karvad	karvad	Ok
turri	turri	Ok
ja	ja	Ok
sunnib	sunnib	Ok
kirjutama	kirjutama	Ok
.	.	Punct
Andke	Andke	Ok
sääste	sääste	Ok
-	-	Punct
küll	küll	Ok
siis	siis	Ok
investeeriks	investeeriks	Ok
!	!	Punct
Küll	Küll	Ok
siis	siis	Ok
ostaks	ostaks	Ok
kinnisvara	kinnisvara	Ok
ja	ja	Ok
elaks	elaks	Ok
-	-	Punct
saaks	saaks	Ok
maalt	maalt	Ok
kuhugi	kuhugi	Ok
üheks	üheks	Ok
päevakski	päevakski	Ok
välja	välja	Ok
.	.	Punct
Jalgsi	Jalgsi	Ok
kaugele	kaugele	Ok
ei	ei	Ok
jõua	jõua	Ok
,	,	Punct
aga	aga	Ok
hea	hea	Ok
seegi	seegi	Ok
,	,	Punct
et	et	Ok
jalad	jalad	Ok
kannavad	kannavad	Ok
.	.	Punct
Inimene	Inimene	Ok
võiks	võiks	Ok
luua	luua	Ok
endale	endale	Ok
juriidilised	juriidilised	Ok
isiku	isiku	Ok
ja	ja	Ok
investeerida	investeerida	Ok
selle	selle	Ok
kaudu	kaudu	Ok
.	.	Punct
Kuhu	Kuhu	Ok
täpselt	täpselt	Ok
-	-	Punct
seda	seda	Ok
teab	teab	Ok
iga	iga	Ok
üks	üks	Ok
ise	ise	Ok
.	.	Punct
Kui	Kui	Ok
helistas	helistas	Ok
hoistamissaatesse	hoiustamissaatesse	Spell_ED_1
inimene	inimene	Ok
,	,	Punct
kes	kes	Ok
ei	ei	Ok
teadnud	teadnud	Ok
tähtajalise	tähtajalise	Ok
ja	ja	Ok
jooksva	jooksva	Ok
hoiuse	hoiuse	Ok
vahet	vahet	Ok
,	,	Punct
vaid	vaid	Ok
arvas	arvas	Ok
,	,	Punct
et	et	Ok
tähtajaline	tähtajaline	Ok
on	on	Ok
see	see	Ok
,	,	Punct
kust	kust	Ok
kogu	kogu	Ok
aeg	aeg	Ok
raha	raha	Ok
kätte	kätte	Ok
saab	saab	Ok
,	,	Punct
sis	siis	Spell_ED_1
oleks	oleks	Ok
saatejuht	saatejuht	Ok
vanema	vanema	Ok
vannan	vannan	Ok
pidanud	pidanud	Ok
seda	seda	Ok
selgitama	selgitama	Ok
.	.	Punct
samuti	samuti	Ok
seda	seda	Ok
,	,	Punct
et	et	Ok
pensionäridelt	pensionäridelt	Ok
8tundus	tundus	Spell_ED_1
et	et	Ok
seda	seda	Ok
helistaja	helistaja	Ok
oli	oli	Ok
)	)	Punct
ei	ei	Ok
võeta	võeta	Ok
teenustasu	teenustasu	Ok
,	,	Punct
igatahes	igatahes	Ok
mitte	mitte	Ok
igas	igas	Ok
pangas	pangas	Ok
,	,	Punct
Swedpangas	Swedpankis	Name
küll	küll	Ok
mitte	mitte	Ok
.	.	Punct
Olen	Olen	Ok
ka	ka	Ok
lihtne	lihtne	Ok
pensionär	pensionär	Ok
,	,	Punct
ja	ja	Ok
ei	ei	Ok
julge	julge	Ok
enam	enam	Ok
investeerida	investeerida	Ok
,	,	Punct
head	head	Ok
varianti	varianti	Ok
ei	ei	Ok
olegi	olegi	Ok
.	.	Punct
on	on	Ok
natuke	natuke	Ok
pandud	pandud	Ok
kahele	kahele	Ok
tähtajalisele	tähtajalisele	Ok
hoiusele	hoiusele	Ok
(	(	Punct
eri	eri	Ok
pankadese	pankadesse	Spell_ED_1
)	)	Punct
,	,	Punct
kus	kus	Ok
selle	selle	Ok
aastase	aastase	Ok
tähtaja	tähtaja	Ok
sees	sees	Ok
intress	intress	Ok
ei	ei	Ok
lange	lange	Ok
-	-	Punct
nüüd	nüüd	Ok
ähvardab	ähvardab	Ok
devalveerimine	devalveerimine	Ok
.	.	Punct
Minul	Minul	Ok
ei	ei	Ok
ole	ole	Ok
enam	enam	Ok
mingisuguseid	mingisuguseid	Ok
sääste	sääste	Ok
.	.	Punct
Kõik	Kõik	Ok
olen	olen	Ok
investeerinud	investeerinud	Ok
oma	oma	Ok
elamisse	elamisse	Ok
mida	mida	Ok
loen	loen	Ok
ka	ka	Ok
kõige	kõige	Ok
õigemaks	õigemaks	Ok
investeeringuks	investeeringuks	Ok
arvesse	arvesse	Ok
võttes	võttes	Ok
antud	antud	Ok
turu	turu	Ok
situatsiooni	situatsiooni	Ok
.	.	Punct
Kellel	Kellel	Ok
see	see	Ok
tekitab	tekitab	Ok
muret	muret	Ok
mida	mida	Ok
teha	teha	Ok
liigse	liigse	Ok
rahaga	rahaga	Ok
soovitaks	soovitaks	Ok
:	:	Punct
1.	1.	Ok
Osta	Osta	Ok
töid	töid	Ok
ja	ja	Ok
teenuseid	teenuseid	Ok
–	–	Punct
need	need	Ok
on	on	Ok
praegu	praegu	Ok
väga	väga	Ok
odavad	odavad	Ok
(	(	Punct
see	see	Ok
on	on	Ok
kõige	kõige	Ok
parem	parem	Ok
investeering	investeering	Ok
ja	ja	Ok
elavdab	elavdab	Ok
majandust	majandust	Ok
.	.	Punct
Maja	Maja	Ok
ehitus	ehitus	Ok
enam	enam	Ok
odavamaks	odavamaks	Ok
minna	minna	Ok
ei	ei	Ok
saa	saa	Ok
ainult	ainult	Ok
kallimaks	kallimaks	Ok
)	)	Punct
.	.	Punct
2.	2.	Ok
ärge	ärge	Ok
ostke	ostke	Ok
kaupa	kaupa	Ok
mida	mida	Ok
toodaks	toodaks	Ok
välismaalt	välismaalt	Ok
–	-	Punct
nende	nende	Ok
kaupade	kaupade	Ok
hinnad	hinnad	Ok
jäävad	jäävad	Ok
samaks	samaks	Ok
või	või	Ok
odavnevad	odavnevad	Ok
3.	3.	Ok
Raha	Raha	Ok
vahetus	vahetus	Ok
praegu	praegu	Ok
või	või	Ok
pärast	pärast	Ok
euro	euro	Ok
tulekut	tulekut	Ok
pole	pole	Ok
mõtet	mõtet	Ok
või	või	Ok
ainult	ainult	Ok
väikeses	väikeses	Ok
koguses	koguses	Ok
.	.	Punct
Sellega	Sellega	Ok
ei	ei	Ok
võida	võida	Ok
te	te	Ok
midagi	midagi	Ok
.	.	Punct
4.	4.	Ok
Kinnisvara	Kinnisvara	Ok
soetamine	soetamine	Ok
-	-	Punct
praegu	praegu	Ok
viimane	viimane	Ok
aeg	aeg	Ok
