Tere	Tere	Ok
!	!	Punct
Jagaksin	Jagaksin	Ok
kogemust	kogemust	Ok
,	,	Punct
mille	mille	Ok
just	just	Ok
täna	täna	Ok
värskelt	värskelt	Ok
sain	sain	Ok
.	.	Punct
Bussiga	Bussiga	Ok
koju	koju	Ok
sõites	sõites	Ok
,	,	Punct
istus	istus	Ok
minu	minu	Ok
kõrval	kõrval	Ok
üks	üks	Ok
võõras	võõras	Ok
naisterahvas	naisterahvas	Ok
ja	ja	Ok
alustas	alustas	Ok
minuga	minuga	Ok
vestlust	vestlust	Ok
.	.	Punct
Ta	Ta	Ok
oli	oli	Ok
väga	väga	Ok
heatujuline	heatujuline	Ok
ja	ja	Ok
sõbralik	sõbralik	Ok
aga	aga	Ok
tundus	tundus	Ok
selline	selline	Ok
omamoodi	omamoodi	Ok
olevat	olevat	Ok
.	.	Punct
Ta	Ta	Ok
hakkas	hakkas	Ok
üsna	üsna	Ok
avameelselt	avameelselt	Ok
minuga	minuga	Ok
rääkima	rääkima	Ok
ja	ja	Ok
uurima	uurima	Ok
mu	mu	Ok
elu	elu	Ok
kohta	kohta	Ok
.	.	Punct
Ma	Ma	Ok
vastasin	vastasin	Ok
ta	ta	Ok
küsimustele	küsimustele	Ok
napisõnaliselt	napisõnaliselt	Ok
,	,	Punct
kuid	kuid	Ok
viisakalt	viisakalt	Ok
.	.	Punct
Siis	Siis	Ok
hakkas	hakkas	Ok
ta	ta	Ok
pakkuma	pakkuma	Ok
omaltpoolt	omaltpoolt	Ok
asju	asju	Ok
välja	välja	Ok
:	:	Punct
kus	kus	Ok
ma	ma	Ok
maha	maha	Ok
lähen	lähen	Ok
ja	ja	Ok
kus	kus	Ok
ma	ma	Ok
elan	elan	Ok
.	.	Punct
Midagi	Midagi	Ok
nagu	nagu	Ok
läks	läks	Ok
täppi	täppi	Ok
aga	aga	Ok
mitte	mitte	Ok
kõik	kõik	Ok
.	.	Punct
Vestlus	Vestlus	Ok
oli	oli	Ok
kummaline	kummaline	Ok
ja	ja	Ok
mõtlesin	mõtlesin	Ok
endamisi	endamisi	Ok
,	,	Punct
et	et	Ok
on	on	Ok
ikka	ikka	Ok
veider	veider	Ok
naine	naine	Ok
.	.	Punct
Oleks	Oleks	Ok
tahtnud	tahtnud	Ok
ära	ära	Ok
minna	minna	Ok
ta	ta	Ok
kõrvalt	kõrvalt	Ok
aga	aga	Ok
ei	ei	Ok
hakanud	hakanud	Ok
siiski	siiski	Ok
minema	minema	Ok
,	,	Punct
vaid	vaid	Ok
paar	paar	Ok
peatust	peatust	Ok
