Jesperi	Jesperi	Name
mõte	mõte	Ok
väga	väga	Ok
mõnus	mõnus	Ok
-	-	Punct
ainuke	ainuke	Ok
error	error	Ok
on	on	Ok
see	see	Ok
,	,	Punct
et	et	Ok
seal	seal	Ok
loksa	loksa	Name
kandis	kandis	Ok
mereääre	mereääre	Ok
teed	teed	Ok
on	on	Ok
ikka	ikka	Ok
niipalju	niipalju	Ok
pimedate	pimedate	Ok
kurvidega	kurvidega	Ok
,	,	Punct
et	et	Ok
kummivilinast	kummivilinast	Ok
pole	pole	Ok
mõtet	mõtet	Ok
rääkida	rääkida	Ok
.	.	Punct
Ükskord	Ükskord	Ok
kiirustasin	kiirustasin	Ok
seal	seal	Ok
on	oma	Spell_Unknown_Gen
tavalisest	tavalisest	Ok
telkimistkohast	telkimistkohast	Ok
koju	koju	Ok
ja	ja	Ok
hiljem	hiljem	Ok
mõtlesin	mõtlesin	Ok
,	,	Punct
et	et	Ok
päris	päris	Ok
nii	nii	Ok
pole	pole	Ok
ikka	ikka	Ok
normaalne	normaalne	Ok
sõita	sõita	Ok
.	.	Punct
Normaalselt	normaalselt	Ok
ca	ca	Abbrev
70	70	Ok
km/h	h	Abbrev
kruis	kruiis	Spell_ED_1
oleks	oleks	Ok
aga	aga	Ok
tsill	tsill	Ok
,	,	Punct
kuna	kuna	Ok
seal	seal	Ok
on	on	Ok
silmad	silmad	Ok
puhkavad	puhkavad	Ok
lisaks	lisaks	Ok
mõnusale	mõnusale	Ok
teele	teele	Ok
.	.	Punct
Hara	Hara	Name
allveelaeva	allveelaeva	Ok
baasist	baasist	Ok
võiks	võiks	Ok
ka	ka	Ok
siis	siis	Ok
juba	juba	Ok
läbi	läbi	Ok
põigata	põigata	Ok
Teine	Teine	Ok
päris	päris	Ok
tore	tore	Ok
koht	koht	Ok
,	,	Punct
mis	mis	Ok
jääb	jääb	Ok
küll	küll	Ok
tallinnast	tallinnast	Name
üsna	üsna	Ok
kaugele	kaugele	Ok
on	on	Ok
vana	vana	Ok
riia	riia	Name
maantee	maantee	Ok
,	,	Punct
mis	mis	Ok
enne	enne	Ok
iklat	iklat	Name
mereääres	mereääres	Ok
on	on	Ok
-	-	Punct
selle	selle	Ok
iklapoolsemas	iklapoolsemis	Spell_ED_1
otsas	otsas	Ok
on	on	Ok
ka	ka	Ok
lisaks	lisaks	Ok
kõigele	kõigele	Ok
väga	väga	Ok
mõnus	mõnus	Ok
RMK	RMK	Abbrev
lõkkeplatside	lõkkeplatside	Ok
rägastik	rägastik	Ok
,	,	Punct
aga	aga	Ok
see	see	Ok
